Run_Order,Location,Date,Li7,Be9,Mg24,Al27,Si29,P31,Ca43,Ca44,Ti47,V51,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,Zn66,As75,Se78,Rb85,Sr88,Mo95,Cd111,Sb121,Cs133,Ba137,Ba138,Hg202,Pb208,Bi209,Th232,U238,S34,Br79,Sn118
138,Middle,20-Jul-11,0.028163216,-0.000259573,25.70168633,125.0185678,1227.789339,2.040681472,255.345852,268.1095924,-1.705652523,-0.012747098,0.9957634,0.264286668,54.12510639,-0.000674636,-0.028526223,149.9609455,-1.087445307,-0.87283416,0.071128456,0.140012089,0.041936138,0.224335108,0.083045221,0.002757165,0.127376341,0.003816422,0.666318197,0.29438993,0.019348187,-5.499283545,0.016896071,0.016365749,0.003287759,157.6280224,0.493689849,0.007374382
139,Middle,26-Jul-11,-0.008452555,0.000122152,33.1747661,74.35108652,820.848481,0.715449511,186.6534047,221.771663,-3.479648773,-0.061038135,0.040666194,0.037769824,-3.524075046,-0.002843245,-0.022248746,116.729631,-0.110100611,0.151051262,0.029383496,0.065706931,-0.009726565,0.360705892,0.028651203,0.001260418,0.080368413,0.00176274,-0.696526811,-0.719458162,0.021696222,-5.141125775,0.017360589,0.004035782,0.001128955,75.31167519,0.82319756,0.009815228
143,Northern,1-Aug-11,0.077686312,0.000255185,102.4079898,119.5826944,1412.779265,0.004043072,475.7531982,499.7461476,8.511513125,0.119054632,0.007504929,0.535871205,47.36935761,0.014039789,0.370055529,10.43760433,2.622008986,0.36281701,0.044564356,0.173689416,0.101449302,0.713152586,0.037221499,0.007928876,0.174280335,0.003703195,2.902667175,0.602441628,0.005076013,9.102289303,0.011431139,0.016816957,0.005361503,167.495001,0.193371672,0.02206945
144,Northern,7-Aug-11,0.020570896,0.002293981,27.1029117,48.39966016,680.0857272,2.833483225,293.8770045,282.8937074,1.672612838,0.198515383,0.06441695,0.241142906,30.44201063,0.002795052,-0.108080192,22.11092297,0.13563867,0.771761062,0.107042149,0.095536547,0.053166755,0.415005916,0.049320501,0.003628392,0.211108861,0.004552858,1.428640811,5.1088169,0.012296569,10.17555001,0.007953391,0.005289738,0.002621033,124.4850859,0.080773841,0.012930308
145,Northern,13-Aug-11,-0.000017465,-0.000147739,24.49787562,30.30389036,1264.030216,0.445605833,200.571533,182.4253339,-0.037871279,0.015526723,0.064504242,0.097939882,17.22705862,0.001515495,-0.137060929,8.588336012,0.159579235,0.440595734,0.053404197,0.119895658,0.035849979,0.166214635,0.031397346,0.002104684,0.100013836,0.001424989,1.916368528,1.869799416,0.010036984,0.371936579,0.005149523,0.007495383,0.000500518,94.47607106,0.078885066,0.011567248
146,Northern,19-Aug-11,0.017846398,0.001472016,102.7771589,75.75126025,2834.173679,2.331130177,368.6696295,363.2413288,1.533820063,0.056179679,0.046524144,0.270640774,30.62388128,0.003166772,0.00322163,8.184440145,0.184883218,0.715307495,0.062487956,0.239185949,0.059806272,0.513849869,0.020202526,0.010432305,0.12687143,0.005408563,0.387335139,1.801538532,0.009713058,1.206388794,0.009396345,0.005862197,0.001907533,83.50143563,0.104508604,0.014155925
147,Northern,25-Aug-11,0.035008051,0.000658109,57.90357902,125.9543495,1386.713442,2.297298155,375.5629033,380.0964965,3.271788615,0.092876067,0.148915574,0.497348514,58.92441578,0.01561037,0.021831536,20.39425604,1.062188807,0.866500804,0.049821655,0.055443705,0.110609719,0.785217376,0.059661734,0.007996537,0.235073996,0.005526186,1.023658212,-0.353082021,0.013570779,2.17468689,0.01192705,0.02200642,0.008276591,147.9930563,0.255563493,0.019705611
149,Southern,1-Aug-11,0.01157443,0.000658109,54.68531474,71.9733767,1556.006058,2.837729252,399.6760823,355.6280543,-0.036105848,0.171342,0.077785264,0.30043726,24.03671526,0.003998634,0.254610948,9.347585834,1.108935457,0.814489978,0.059025195,0.125257262,0.052028478,0.450378753,0.024392933,0.01065423,0.06340929,0.002318362,-0.175321168,-2.035299991,0.011035621,0.760338832,0.007515333,0.007793428,0.002982177,115.2003417,0.177746679,0.006796725
150,Southern,7-Aug-11,0.036335796,0.001061033,69.9727434,79.2339988,2312.110176,3.111942474,379.3222124,403.726545,-1.176401362,0.059420473,-0.001410254,0.164474899,15.33389718,0.001425355,-0.125881981,12.67930858,-0.811753167,-0.194261696,0.071706741,0.131273356,0.057161048,0.599330649,0.016360377,0.00448903,0.106311311,0.006519592,-0.102521587,-0.51750716,0.012078187,-1.241285117,0.013819665,0.009309064,0.001104314,162.0862794,0.325712823,0.009403792
151,Southern,13-Aug-11,0.018595251,0.001899116,68.24886846,47.2616316,1559.34176,-0.239959269,313.6942615,263.0137623,-2.572303045,0.07376112,-0.002773782,-0.089943924,2.835851956,-0.00065516,0.149077408,7.155615867,-0.617287182,0.011461133,0.046881575,0.166693756,0.015396275,0.391294311,0.007967308,0.002456517,0.046346044,0.001317493,-0.951135838,0.182266287,0.012045319,0.485808551,0.004239414,0.002750306,-0.000451241,67.42146863,0.177612543,0.003236084
152,Southern,19-Aug-11,-0.002251246,0.001705712,40.95452627,70.87998675,1404.760347,1.688337787,299.7622427,309.9518639,-4.316171493,0.05299007,0.060990289,0.435980243,24.32729929,0.000945038,-0.117851902,13.47833841,2.328223999,2.416603881,0.077602146,-0.057063312,-0.011237937,0.077863127,0.020732099,0.010892394,0.094948676,0.003813356,0.172400061,0.264388666,0.013489236,-0.864075604,0.008455103,0.003723467,0.000804117,71.82522941,0.335504727,0.010759648
153,Southern,25-Aug-11,0.101879648,0.009433796,92.07869504,333.9062976,1408.35607,0.569205272,371.6369967,384.6687045,6.127451543,0.345657583,0.221752844,1.676626612,126.7672641,0.037571881,0.0916779,20.00923713,-0.058340818,-0.015926657,0.072305646,0.11119226,0.304825272,1.393925855,0.017867386,0.008042546,0.029706013,0.018126325,1.283580254,-1.007573035,0.013712347,-5.03378045,0.006748138,0.053331435,0.009947944,36.7915592,0.539191552,-0.0047
155,Middle,1-Aug-11,0.000695607,0.000674226,-9.64672423,58.43337608,79.4699244,1.470380415,263.1343311,255.2899571,-2.139636471,0.471111108,0.232601816,0.734856376,72.45410856,0.007714973,0.943795173,173.8897708,0.82076154,1.087554507,0.059299603,0.064541529,0.049196983,0.191707636,0.085903293,0.001173679,0.140595093,0.002419461,-0.612240598,-2.166218584,0.039428527,-6.049174714,0.007761858,0.003343416,-0.000726634,63.10759568,0.953627265,0.009721144
156,Middle,7-Aug-11,-0.03652088,-0.000550663,-0.06054965,64.75152101,113.5392868,2.080742773,258.3464635,273.7677869,-5.390342793,-0.45579807,0.010969183,0.073773164,4.592101259,-0.003496712,-0.210817834,150.5758284,-1.098091477,-0.28583684,0.053225615,0.124269028,0.001872894,0.116072381,0.032042573,-0.000617963,0.067076036,0.001304878,-0.072834019,-2.276548304,0.02068321,-9.127334026,0.00920236,0.005718834,0.002218361,127.864274,0.532597153,0.0031976
157,Middle,13-Aug-11,0.114359263,0.001635872,363.9148139,242.4003894,9788.394505,2.11267877,1247.029457,1271.490082,2.709554283,0.084512031,0.266574913,0.394635668,23.16214083,0.005864244,0.152515774,104.3758589,1.769279679,1.289061288,0.071374258,-0.008612376,0.162993389,1.299534939,0.027533079,0.003759202,0.340098464,0.010315181,2.418630643,2.340873976,0.017614882,1.258017139,0.02768863,0.00930132,0.00633901,132.9274598,0.461502832,0.036924347
158,Middle,19-Aug-11,0.021897363,-0.000558721,1.3074021,73.48984186,520.1042384,0.008048758,170.4910243,221.3939329,-2.370476693,-0.07779254,0.005288239,0.173744523,23.2361509,0.003943263,-0.187405671,91.90313731,-0.778213482,-0.677577232,0.055466609,0.118361294,0.011224314,0.127780562,0.051858288,-0.003835884,0.161779759,0.002611177,-0.072729009,-0.768024144,0.022042738,-6.475398692,0.008813247,0.008563656,0.000778746,72.22073586,0.33844121,0.016663085
159,Middle,25-Aug-11,0.036752394,0.004518122,54.19523568,205.920182,1614.012393,-0.901354063,280.0735556,307.4713199,-0.901016927,0.036041019,0.086689615,0.663962195,61.65251434,0.069672844,0.060152059,123.6796553,-0.630970424,-0.512040704,0.055309805,0.137623195,0.160677546,0.699441803,0.023346018,-0.000912962,0.143333618,0.011051662,-0.141035143,-1.31717391,0.062271979,-7.000538705,0.01174524,0.030082801,0.005123953,47.7770406,0.437988003,0.029890651
163,Northern,31-Aug-11,0.010897489,0.000784994,49.7780495,117.9311271,262.514181,2.617797229,358.6087495,315.071873,3.519214456,0.127871607,0.192725771,0.590827128,39.94103904,0.037298405,0.165060895,9.927839009,1.65469341,3.285058147,0.031389422,0.094439125,0.159233987,0.24145082,0.02935964,0.009655768,0.143278626,0.003227131,0.069590658,2.103024211,0.004073226,-0.476039431,0.015484942,0.012403266,0.00239088,75.79406269,0.001000851,0.046457718
164,Northern,6-Sep-11,-0.039288983,-0.001712527,-125.5648635,-53.37656662,-3571.697515,0.054067128,-155.41176,-155.2774053,0.258287852,-0.026928395,-0.086125536,-0.045147809,3.954977094,-0.001955077,-0.052279896,-0.070754179,-0.162579607,-0.446200192,-0.013259831,0.045444847,0.058686372,-0.233513054,-0.002877021,-0.000486888,0.03073913,-0.001802742,-1.389103983,-0.300458825,0.006492739,-0.580675622,-0.007148618,0.000407543,0.001572895,-6.046757064,-0.029313633,-0.006351548
165,Northern,12-Sep-11,-0.042690205,-0.000466865,-121.7763878,28.14550156,-3286.985377,0.384711096,95.6015511,115.5970534,0.863796589,0.029460231,-0.020295184,0.26192613,-93.32586889,0.000642038,-0.00176697,5.082223626,0.731635619,0.541557686,0.015665375,0.158881632,0.083094917,-0.074859726,0.001765104,0.002376185,0.073789864,-0.00028181,-0.466485661,0.718405242,0.012208436,-1.271084632,0.002119811,0.004225809,-0.001969684,26.44609712,-0.108661449,0.002872799
166,Northern,18-Sep-11,-0.034631367,0.001410924,8.85965993,79.2086081,-212.392661,1.638932445,201.7399654,228.4265183,1.065500508,0.075551056,0.029109039,0.237181472,18.64643808,0.003945916,0.013067952,8.982590294,0.899017268,0.586417416,0.042408275,0.026865606,0.101908619,0.016905101,0.007820769,0.012525313,0.169644974,0.000791549,-0.534946307,0.329600163,0.01603509,1.571803178,0.014318325,0.004954482,-0.00024077,64.53295098,0.008155471,0.029877969
167,Northern,24-Sep-11,-0.057093917,-0.000782928,-89.73064023,15.02619185,-3677.283983,2.093726792,170.5330204,235.1691113,0.355420903,0.00662705,0.053315228,0.267985522,16.88139394,0.002911651,0.099973066,8.499284497,0.562305818,0.376711011,0.061563907,0.138312522,0.10199327,0.070027495,0.037902272,0.008920042,0.252634722,-0.000162874,0.13900698,0.798451382,0.009302817,-1.670668263,0.008642215,0.004690312,-0.001592752,39.98082212,0.219304708,0.031876534
169,Southern,31-Aug-11,-0.030768955,0.001417121,-78.01945386,121.6835996,-2836.036981,3.499650065,322.3175575,253.6263624,0.985964783,1.254427458,0.137125553,0.440424644,178.8820889,0.018707342,1.659480783,6.984478049,1.469679457,1.195107487,0.049294343,0.053668211,0.080175392,0.39051958,0.040748272,0.001329772,0.124619899,0.001808308,-0.006788312,0.976865017,0.012724326,-1.967467473,0.006765693,0.006749565,-0.000025655,150.0619538,0.325455654,0.020357142
170,Southern,6-Sep-11,-0.02245214,0.002656586,56.23051875,39.10018372,-1577.156445,-0.352570804,249.3474238,250.5655226,-0.001902328,0.039803467,-0.003791478,0.20130345,1.375484775,0.00014357,0.054778385,2.532784729,-0.048659695,-0.209265681,0.004881209,-0.011501775,0.091907388,0.437356587,0.004876189,0.005987928,0.133862299,-0.000643591,-1.074603797,0.073838887,0.007281321,-1.373835396,-0.000440783,0.00183803,-0.000281225,70.2662579,0.174263265,0.002094361
171,Southern,12-Sep-11,-0.046911975,-0.000156999,-58.22139832,43.08258475,-3216.997099,0.927810213,128.7689952,164.4909348,0.842375551,0.05630599,0.012587741,0.114434408,11.51125821,0.000168038,0.030735342,5.196658461,-0.02702099,-0.143210918,0.015765546,-0.047408564,0.078404433,0.232259221,0.011255007,-0.004368325,0.183882253,0.002027697,-0.514626064,0.577078906,0.009187844,-7.375733001,0.00635515,0.003762214,-0.000753528,26.46642384,0.296055127,0.015480822
172,Southern,18-Sep-11,-0.067543794,-0.000163196,-84.01694856,13.74258075,-3686.784996,0.578563389,33.4352855,2.0378406,1.870629814,0.364674076,0.103995906,0.433931715,16.78779314,0.003958778,0.048409665,4.014136223,1.662465282,1.702877274,0.010755546,0.044856445,0.043995266,-0.088472539,0.002703289,0.007683764,0.052241307,-0.002104353,-0.635811507,-0.010643695,0.010696027,0.254083715,-0.001875315,0.006345136,-0.00182769,27.04621439,-0.114229992,0.010331117
173,Southern,24-Sep-11,-0.163633414,-0.001098992,-65.69673595,57.02167015,-4124.217618,2.09222687,107.8940934,44.1620226,-0.098936928,0.405695739,-0.016053114,0.38259226,16.57748051,0.006276701,0.712205676,8.317339448,5.668953868,5.348904007,0.054287171,0.018767054,0.047183662,0.067878632,0.010906053,-0.013285491,0.059197878,-0.001455621,-0.690114833,-0.082967268,0.017510865,-0.773867852,0.013735827,0.003159398,-0.001783797,48.77963319,0.117437741,0.002159748
175,Middle,31-Aug-11,-0.020398282,0.0007726,4.87160611,61.63085421,-192.115651,3.774835029,130.4304208,164.3558379,0.956086485,0.111623091,0.084755714,0.393768294,34.0652515,0.005034766,0.08868133,10.00563565,-0.118344874,-0.009456742,0.025758358,0.184532396,0.088925441,0.05555757,0.051262238,0.005135695,0.223943544,0.002171874,0.12271389,1.207952116,0.010514341,7.901548296,0.015799901,0.004616614,0.001601112,83.27897985,0.070455316,0.037237557
176,Middle,6-Sep-11,-0.052420009,0.000630061,-74.74960392,19.08706101,-4153.618386,0.669874359,-38.4581841,-8.9503937,0.073184046,0.00413516,-0.024598146,0.122463226,11.57145919,0.001819978,0.090383584,1.861509556,-0.205563436,-0.373023984,-0.001097592,0.133765779,0.052781246,-0.089239012,0.006901349,0.004503532,0.021015531,-0.001019266,-0.973688198,0.085811861,0.009436882,-1.676603389,0.005456196,0.002371171,-0.00126487,59.4207266,0.318712471,0.002022189
177,Middle,12-Sep-11,0.00631953,0.002501653,42.40891609,130.2966808,-879.11867,0.910561102,365.093831,395.21629,2.374003552,0.072115711,0.067272339,0.584872644,42.71127917,0.027775128,0.077916564,5.096951488,0.417689325,0.299135631,0.038229697,0.137538684,0.16443481,0.286449812,0.040975971,0.001077338,0.215186033,0.003874716,0.207917412,0.971226806,0.009410648,-1.968839305,0.009665954,0.006246137,0.000389912,47.64867979,0.165937146,0.076581839
178,Middle,18-Sep-11,-0.059196656,-0.000169394,-77.92985312,12.55470647,-3037.6041,0.29044477,-4.0898455,-4.0733543,0.144672193,-0.092657951,0.11230414,0.203082393,-0.023905031,0.000484874,0.025645913,1.536909489,-0.088401388,-0.043462314,0.006946171,0.075171632,0.06390516,-0.13683276,0.011456152,0.003858423,0.101672543,-0.001048968,-1.073419899,0.091750192,0.00736649,-2.110796162,0.003598767,0.001986983,0.000706668,3.3997422,-0.027058577,0.007684166
179,Middle,24-Sep-11,-0.053432908,0.00014667,-64.46740933,6.39894742,-4963.396809,1.447336392,33.8021209,40.4725466,0.387341266,-0.007364067,0.038687865,0.10158976,16.26440696,0.001975259,0.006310938,9.630337322,-0.06072995,-0.30098452,0.010280447,0.096639392,0.064695636,-0.138068242,0.018283344,0.000811959,0.208033925,-0.000436185,-0.073679938,1.072639069,0.007531331,-0.73975211,-0.030715447,0.001655862,-0.001378445,13.39665936,0.280970122,0.013392764
183,Northern,30-Sep-11,-0.000639159,0.002623559,33.19289442,90.13300424,776.336675,3.129877717,318.0669735,322.8509535,1.527831299,0.084834913,0.127812542,0.847047135,52.42303911,0.010724306,0.114714811,23.25579693,1.309332647,1.226729619,0.05699791,-0.028442864,0.063049346,0.278795615,0.034702979,0.005361135,0.220957493,0.000373481,1.499443204,1.022315568,0.019031089,-3.672762681,0.010937181,0.003086906,0.002730253,177.9553852,0.139121029,0.05116013
184,Northern,6-Oct-11,0.033428616,0.003623737,70.24033161,147.3405636,-35.375961,3.491245043,430.8349801,403.5055108,8.709239412,0.136243517,0.534831823,1.002576147,58.8457718,0.017243235,0.534486899,22.52126894,3.231981489,2.959470482,0.159520376,0.13995961,0.09728248,0.563556852,0.08684941,0.012317065,0.620218909,0.002807399,1.922672428,2.078227765,0.016803698,-1.598596727,0.047528076,0.005524245,0.003219887,173.1808203,0.526916141,0.118341915
185,Northern,12-Oct-11,-0.017057783,-0.000658069,26.23933169,58.4713832,-791.997687,1.324131652,168.5857949,176.4124217,31.14177708,0.019109253,0.052599575,0.159552318,7.791945649,0.104257683,0.093544262,11.54122851,0.400571921,0.225460522,0.025760201,0.115266657,0.009089089,0.28696281,0.015027621,0.002450419,0.236909074,-0.00067654,3.734306344,3.509726374,0.013931349,-1.694587672,0.00641448,0.001255351,-0.000541498,21.48861016,0.040743097,0.019753467
186,Northern,18-Oct-11,-0.041226798,0.001969848,-93.47084396,62.55855804,-4496.933772,1.477881063,-25.4795378,8.9541347,1.547088471,0.080243688,-0.000847621,0.369794037,25.79567273,0.007368658,0.069325919,23.09157566,0.371575057,0.353993282,0.050931184,0.063024107,0.028091935,0.102812707,0.028050424,0.011193599,0.285436136,3.46E-05,1.512569532,1.344281476,0.012036539,-3.438669585,-0.026287896,0.002802563,-0.001017328,41.0938558,0.171839926,0.035365051
187,Northern,24-Oct-11,-0.016061222,0.003126916,-10.91710954,98.61849816,-2547.529213,3.897655379,207.2704384,252.6404972,3.089759786,0.072273397,0.114738957,0.644218582,52.03777284,0.012301911,0.103042991,43.91547837,2.015500503,2.041631735,0.665407807,0.116089642,0.066881553,0.441896064,0.059677017,0.025197396,1.308732094,0.003668057,2.3213059,2.886132008,0.015550057,0.70165126,-0.017013304,0.00340295,0.013769903,84.86619778,0.596611066,0.082618628
189,Southern,30-Sep-11,-0.007701283,-0.000546938,22.60826364,58.20841172,-792.19908,4.490390693,252.106719,240.8654313,1.952247631,0.144900928,0.114808235,0.867897822,30.05150766,0.010774079,0.244703898,5.228091822,0.787489137,0.669621817,0.046069413,-0.077332258,0.045228677,0.512865354,0.033489621,0.009766741,0.217971103,0.004194313,0.983416411,1.04530441,0.012577684,-3.24186978,0.007266241,0.002360284,0.002365202,195.5146627,0.255526649,0.073123369
190,Southern,6-Oct-11,0.019211574,0.007578687,-72.57072549,138.8056467,-3792.128813,2.895318817,341.709314,346.8911762,4.896922868,0.475880167,0.385221241,1.94357083,84.91133745,0.023809582,0.416815409,14.64575049,13.90905212,13.70176154,0.083491017,0.082330249,0.103049212,0.764760084,0.098171526,0.019969876,0.20920716,0.003317001,1.107841086,0.932138188,0.016198166,-1.915271911,0.019100281,0.007095375,0.009858035,164.3021749,0.321670991,0.073026784
191,Southern,12-Oct-11,-0.023761478,0.001642993,25.20165397,32.87710374,-792.417793,1.713490136,127.2382986,62.1322457,0.817706998,0.263460552,0.069261856,0.311171888,13.36049758,0.094966595,1.511202294,14.90875993,1.243973815,1.491378461,0.028802243,0.112450824,0.01217158,0.213515436,0.022502216,0.000591459,0.095957516,0.000507635,0.852384793,0.697245686,0.013105893,-1.836055058,-0.027746832,0.001005891,5.57E-05,49.80094926,0.223549985,0.014903291
192,Southern,18-Oct-11,0.000875472,0.001976386,-23.08141847,97.24819918,-2593.481722,1.856508929,52.7848189,15.3124861,2.195533094,0.480809389,0.17061,0.546050418,37.1883731,0.013875816,0.408779074,7.827003112,1.229355327,1.324393536,0.070388393,0.042088999,0.04565032,0.243224892,0.026984283,0.004550253,0.17350324,0.001620077,1.275548957,1.345300284,0.013030162,-2.713160882,-0.026100102,0.003185418,0.003773603,58.15854713,0.265875084,0.041626859
193,Southern,24-Oct-11,-0.041712765,0.001309601,-65.09775341,43.41112829,-3016.334891,2.191709437,147.7478955,116.2802074,1.200571505,0.114478202,0.078340845,0.391553582,26.74402774,0.005225725,0.228849904,14.37312302,1.228178111,1.141206747,0.150207647,0.139738561,0.030536407,0.203873549,0.057360469,0.028076853,0.295266567,0.001878025,1.342894049,1.630207663,0.014447872,0.910776141,-0.007465982,0.001952886,0.000611646,93.07576496,0.200283849,0.058564721
195,Middle,30-Sep-11,-0.041550923,0.000649353,-87.09629997,55.74450743,-4560.76342,2.754683109,13.5603184,-27.0484967,1.869005462,0.062095601,0.090604852,0.70304692,39.22176096,0.020282083,0.093933778,16.18044225,0.72499831,0.770416236,0.026305541,0.110985094,0.028105093,0.193030261,0.055253342,0.005574428,0.278663863,-0.001295642,1.482083106,1.460865502,0.012471973,-1.85266734,-0.023533082,0.003169454,0.001433438,50.57037647,0.299482519,0.039049809
196,Middle,6-Oct-11,-0.026174158,2.18E-06,-16.7108872,81.30755613,-2523.814602,3.336034814,154.2667512,161.1479703,1.721718932,0.126288246,0.199259175,1.486769854,69.35051821,0.012499322,0.217721357,26.98297322,1.255919389,1.317108357,0.057994566,0.098381859,0.081993127,0.376739747,0.108471612,0.01332653,0.413168524,0.004411084,1.953234859,1.568577445,0.012676124,-3.138574459,0.017387546,0.003030265,0.002306944,95.50037467,0.405189998,0.096317165
197,Middle,12-Oct-11,-0.055957514,-0.000671143,-79.64319527,31.61429426,-5074.171974,2.285686484,51.1259179,62.2005095,0.30840608,0.03237082,0.090413893,0.127077385,8.227245847,0.00460188,0.268624979,20.12634656,0.32513672,0.360483413,0.032292708,0.010672734,0.016107589,0.069050477,0.041281585,0.006832122,0.103579484,-0.00354046,0.505575631,1.664001879,0.013553948,-2.333651953,-0.031081687,0.000356191,-0.001438218,69.14822777,1.15738919,0.031194774
198,Middle,18-Oct-11,-0.032332076,-4.36E-06,-60.20651865,74.14265266,-3416.651396,1.934807427,20.3358545,23.8594105,2.740762705,0.102661241,0.150551314,0.327877842,29.68596877,0.006319052,0.14002995,18.89049894,0.954256956,0.942833989,0.037566739,0.092937235,0.02400066,0.04043589,0.048372514,0.004096086,0.221733932,0.00245254,1.720254089,1.666852601,0.012582407,-2.376810968,-0.022159208,0.00297226,0.000696254,50.13561622,0.625918548,0.045796791
199,Middle,24-Oct-11,-0.049335618,-0.001651709,-117.5168351,60.76774814,-4425.619459,1.635790775,-39.6213892,-37.2694395,1.019209773,0.051058379,0.154236823,0.856077253,81.79685525,0.007126855,0.137019741,36.3895317,0.930846032,0.776486758,0.073570748,0.064051138,0.02051758,0.2190358,0.146702764,0.008192785,0.430672611,-0.000701981,3.291934863,2.095777165,0.018836983,-1.0140047,-0.023302883,0.001714958,-0.000326392,64.16823511,0.416052287,0.078066156
203,Northern,30-Oct-11,0.023406731,-0.000439853,10.92840857,62.91495644,-921.795063,0.827026155,359.7173026,364.4332067,1.358513323,0.025428906,0.136731382,0.758864547,29.33328214,0.006404117,0.258724355,22.98727585,1.439648825,-2.114858813,0.268110693,0.024639117,0.065684804,0.408775709,0.036325919,0.013355397,0.348364083,0.001354049,2.218040632,1.579901737,0.009314627,-1.810183925,-0.016687623,0.004514791,0.00051308,237.2811761,0.20957652,0.023833386
204,Northern,5-Nov-11,-0.011438434,0.000872334,-29.80686764,50.56509875,-2527.573199,0.653161065,182.5844098,126.7874367,0.383855479,0.016268102,0.012904822,0.354927658,20.08380214,0.002225419,0.047774,17.29224515,0.96639738,-2.217364265,0.021212353,-0.002826236,0.028756785,0.236987772,0.028902509,0.010538508,0.668863601,0.002714675,1.611085457,1.202143434,0.012568256,-0.104200461,-0.016115761,0.002912623,-0.011271004,58.53442157,0.134843157,0.056857773
205,Northern,11-Nov-11,-0.00704052,0.001978109,-8.76171007,71.50736249,-1617.099241,1.268781071,259.1559325,234.5396073,2.16878152,0.030071601,0.026799286,0.914258738,37.11036107,0.004825456,0.207920983,15.52257696,1.499960886,-1.645016566,0.105902354,-0.02345278,0.075180742,0.355256312,0.042940879,0.021096393,0.37140166,0.004611502,2.943294411,2.394234367,0.015350697,-0.868226372,-0.008476526,0.004791017,0.002608421,116.1418411,0.186343238,0.043789992
